2,360
3,360
3,374
2,390
1,404
0,420
0,464
1,480
0,502
3,502
1,524
2,540
0,554
1,570
2,584
2,600
1,614
0,630
1,644
2,644
3,660
2,674
1,690
0,704
1,720
0,750
1,764
0,786
3,786
1,810
2,824
0,840
1,854
2,870
2,884
1,900
0,914
2,944
3,944
3,960
2,974
1,990
0,1004
0,1050
1,1064
0,1086
3,1086
1,1110
2,1124
0,1140
1,1154
2,1170
2,1184
1,1200
0,1214
1,1230
2,1230
1,1244
2,1244
3,1260
2,1274
2,1304
3,1304
1,1342
2,1342
0,1356
0,1380
1,1380
1,1410
2,1410
1,1424
2,1440
3,1440
1,1484
0,1500
0,1522
1,1522
1,1560
3,1560
2,1574
1,1596
2,1596
1,1626
3,1626
2,1642
2,1664
3,1664
0,1694
2,1694
1,1710
1,1740
1,1754
2,1770
3,1784
0,1814
1,1814
1,1852
3,1852
2,1866
1,1890
2,1890
1,1920
3,1920
2,1934
2,1956
3,1956
0,1986
2,1986
1,2002
0,2030
1,2030
3,2060
2,2070
1,2080
0,2100
1,2100
1,2136
3,2136
2,2152
1,2174
2,2174
1,2204
3,2204
2,2220
2,2242
3,2242
0,2272
2,2272
1,2286
0,2314
1,2314
2,2354
2,2370
0,2392
1,2392
1,2430
3,2430
2,2444
1,2460
2,2460
1,2496
3,2496
2,2512
2,2534
3,2534
0,2564
2,2564
1,2580
0,2606
1,2606
3,2636
2,2646
1,2656
1,2676
2,2676
3,2714
2,2730
0,2752
1,2752
1,2790
2,2804
1,2820
3,2820
3,2856
3,2872
2,2886
2,2902
1,2916
1,2932
0,2946
0,2962
2,2962
1,3000
2,3000
3,3022
2,3036
1,3074
2,3074
2,3100
2,3120
3,3120
1,3150
0,3164
0,3180
1,3194
1,3210
2,3224
2,3240
1,3254
3,3254
1,3290
2,3290
3,3312
2,3326
1,3364
2,3364
0,3382
2,3404
3,3404
3,3434
3,3450
2,3464
2,3480
1,3494
1,3510
0,3524
0,3540
2,3540
1,3576
2,3576
3,3600
2,3614
1,3652
2,3652
0,3666
0,3682
0,3696
0,3712
0,3726
0,3742
1,3756
1,3786
2,3810
3,3830
1,3870
2,3890
3,3910
1,3940
2,3960
3,3980
3,4020
3,4034
2,4050
2,4064
1,4080
1,4094
0,4110
0,4124
2,4124
1,4162
2,4162
3,4184
2,4200
1,4230
2,4230
0,4252
2,4274
3,4274
0,4320
1,4334
2,4350
1,4364
2,4380
1,4394
3,4410
0,4446
1,4476
2,4514
3,4530
3,4544
2,4560
1,4590
0,4634
1,4672
0,4710
3,4710
1,4740
2,4740
3,4762
2,4776
1,4814
2,4814
1,4830
2,4830
2,4850
3,4850
0,4900
1,4914
1,4944
2,4966
3,4986
1,5026
2,5046
3,5066
1,5096
2,5116
0,5136
1,5152
2,5166
3,5190
2,5212
2,5226
1,5242
0,5256
1,5280
2,5280
1,5294
2,5294
3,5310
2,5324
2,5354
3,5354
1,5392
2,5392
0,5406
0,5430
1,5430
1,5460
2,5460
1,5474
2,5490
3,5490
1,5534
0,5550
0,5572
1,5572
1,5610
3,5610
2,5624
1,5646
2,5646
1,5676
3,5676
2,5692
2,5714
3,5714
0,5744
2,5744
1,5760
1,5790
1,5804
2,5820
3,5834
0,5864
1,5864
1,5902
3,5902
2,5916
1,5940
2,5940
1,5970
3,5970
2,5984
2,6006
3,6006
0,6036
2,6036
1,6052
0,6080
1,6080
3,6110
2,6120
1,6130
0,6150
1,6150
1,6186
3,6186
2,6202
1,6224
2,6224
1,6254
3,6254
2,6270
2,6292
3,6292
0,6322
2,6322
1,6336
0,6364
1,6364
2,6404
2,6420
0,6442
1,6442
1,6480
3,6480
2,6494
1,6510
2,6510
1,6546
3,6546
2,6562
2,6584
3,6584
0,6614
2,6614
1,6630
0,6656
1,6656
3,6686
2,6696
1,6706
1,6726
2,6726
3,6764
2,6780
0,6802
1,6802
1,6840
2,6854
1,6870
3,6870
3,6906
3,6922
2,6936
2,6952
1,6966
1,6982
0,6996
0,7012
2,7012
1,7050
2,7050
3,7072
2,7086
1,7124
2,7124
2,7150
2,7170
3,7170
1,7200
0,7214
0,7230
1,7244
1,7260
2,7274
2,7290
1,7304
3,7304
1,7340
2,7340
3,7362
2,7376
1,7414
2,7414
0,7432
2,7454
3,7454
3,7484
3,7500
2,7514
2,7530
1,7544
1,7560
0,7574
0,7590
2,7590
1,7626
2,7626
3,7650
2,7664
1,7702
2,7702
0,7716
0,7732
0,7746
0,7762
0,7776
0,7792
1,7806
1,7836
2,7860
3,7880
1,7920
2,7940
3,7960
1,7990
2,8010
3,8030
3,8070
3,8084
2,8100
2,8114
1,8130
1,8144
0,8160
0,8174
2,8174
1,8212
2,8212
3,8234
2,8250
1,8280
2,8280
0,8302
2,8324
3,8324
2,8354
3,8354
0,8370
1,8384
2,8400
1,8414
2,8430
1,8444
3,8460
0,8496
1,8526
2,8564
3,8580
3,8594
2,8610
1,8640
0,8684
1,8722
0,8760
3,8760
1,8790
2,8790
3,8812
2,8826
1,8864
2,8864
1,8880
2,8880
2,8900
3,8900
0,8950
1,8964
1,8994
2,9016
3,9036
1,9076
2,9096
3,9116
1,9146
2,9166
0,9186
3,9186
