0,312
1,312
2,334
3,360
2,384
1,406
2,444
3,444
1,466
0,492
1,514
2,540
0,564
1,564
2,586
3,612
2,634
1,660
2,684
3,684
1,706
0,732
1,754
2,780
0,804
1,804
2,826
3,852
2,874
0,912
2,934
3,934
1,960
0,984
1,1066
1,1080
1,1092
1,1104
1,1114
1,1126
1,1140
1,1152
1,1164
3,1186
3,1200
3,1212
3,1224
3,1234
3,1246
3,1260
3,1272
3,1284
0,1306
0,1320
0,1332
0,1344
0,1354
0,1366
0,1380
0,1392
0,1404
0,1414
0,1426
0,1440
0,1452
0,1464
0,1474
0,1486
0,1500
0,1512
0,1524
1,1546
1,1560
1,1572
1,1584
1,1594
1,1606
1,1620
1,1632
1,1644
1,1654
2,1680
2,1692
2,1704
2,1714
2,1726
2,1740
2,1752
2,1764
2,1774
2,1786
3,1812
3,1824
3,1834
3,1846
3,1860
3,1872
3,1884
3,1894
3,1906
2,1932
1,1954
0,1980
0,2052
0,2064
0,2074
0,2086
0,2100
0,2112
0,2124
0,2134
0,2146
1,2172
1,2184
1,2194
1,2206
1,2220
1,2232
1,2244
1,2254
1,2266
2,2292
2,2304
2,2314
2,2326
2,2340
2,2352
2,2364
2,2374
2,2386
2,2400
3,2424
3,2434
3,2446
3,2460
3,2472
3,2484
3,2494
3,2506
3,2520
2,2544
2,2554
2,2566
2,2580
2,2592
2,2604
2,2614
2,2626
2,2640
2,2652
1,2674
1,2686
1,2700
1,2712
1,2724
1,2734
1,2746
1,2760
1,2772
0,2794
0,2806
0,2820
0,2832
0,2844
0,2854
0,2866
0,2880
0,2892
1,2914
2,2940
3,2964
2,3034
1,3046
0,3060
3,3072
2,3084
1,3094
0,3132
0,3154
1,3166
2,3180
1,3192
2,3202
3,3214
3,3252
2,3274
1,3286
0,3300
3,3312
2,3324
1,3334
0,3372
1,3406
2,3420
3,3432
2,3444
1,3454
0,3466
1,3480
2,3492
3,3504
2,3514
2,3526
1,3540
0,3552
3,3564
2,3576
1,3586
0,3624
0,3646
1,3660
2,3672
1,3684
2,3694
3,3706
3,3744
2,3766
1,3780
0,3792
3,3804
2,3816
1,3826
0,3864
1,3900
2,3912
3,3924
2,3936
1,3946
0,3960
1,3972
2,3984
3,3996
2,4006
1,4020
2,4152
3,4152
1,4174
0,4200
1,4222
2,4246
0,4272
1,4272
2,4294
3,4320
2,4344
1,4366
2,4404
3,4404
1,4426
0,4452
1,4474
2,4500
0,4524
1,4524
2,4546
3,4572
2,4594
1,4620
2,4644
3,4644
1,4666
0,4692
1,4714
2,4740
0,4764
1,4764
2,4786
3,4812
2,4834
0,4872
2,4894
3,4894
1,4920
0,4944
1,5026
1,5040
1,5052
1,5064
1,5074
1,5086
1,5100
1,5112
1,5124
3,5146
3,5160
3,5172
3,5184
3,5194
3,5206
3,5220
3,5232
3,5244
0,5266
0,5280
0,5292
0,5304
0,5314
0,5326
0,5340
0,5352
0,5364
0,5374
0,5386
0,5400
0,5412
0,5424
0,5434
0,5446
0,5460
0,5472
0,5484
1,5506
1,5520
1,5532
1,5544
1,5554
1,5566
1,5580
1,5592
1,5604
1,5614
2,5640
2,5652
2,5664
2,5674
2,5686
2,5700
2,5712
2,5724
2,5734
2,5746
3,5772
3,5784
3,5794
3,5806
3,5820
3,5832
3,5844
3,5854
2,5880
1,5902
0,5926
0,6012
0,6024
0,6034
0,6046
0,6060
0,6072
0,6084
0,6094
0,6106
1,6132
1,6144
1,6154
1,6166
1,6180
1,6192
1,6204
1,6214
1,6226
2,6252
2,6264
2,6274
2,6286
2,6300
2,6312
2,6324
2,6334
2,6346
2,6360
3,6384
3,6394
3,6406
3,6420
3,6432
3,6444
3,6454
3,6466
3,6480
2,6504
2,6514
2,6526
2,6540
2,6552
2,6564
2,6574
2,6586
2,6600
2,6612
1,6634
1,6646
1,6660
1,6672
1,6684
1,6694
1,6706
1,6720
1,6732
0,6754
0,6766
0,6780
0,6792
0,6804
0,6814
0,6826
0,6840
1,6864
2,6888
3,6912
2,6994
1,7006
0,7020
3,7032
2,7044
1,7054
0,7080
0,7114
1,7126
2,7140
1,7152
2,7162
3,7174
3,7200
2,7234
1,7246
0,7260
3,7272
2,7284
1,7294
0,7332
1,7366
2,7380
3,7392
2,7404
1,7414
0,7426
1,7440
2,7452
3,7464
2,7474
2,7486
1,7500
0,7512
3,7524
2,7536
1,7546
0,7572
0,7606
1,7620
2,7632
1,7644
2,7654
3,7666
3,7692
2,7726
1,7740
0,7752
3,7764
2,7776
1,7786
0,7824
1,7860
2,7872
3,7884
2,7896
1,7906
0,7920
1,7932
2,7944
3,7956
2,7966
